	Athl_seq	Crub_seq	Agroup_monophyly	Crub_Cgrand_monophyly	Csat_monophyly	C_group_monophyly	Topology	Topology_loose	Bootstrap_Support
3433	Athal__AT4G01570	Crub__Carubv10003556m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	96
3434	Athal__AT4G01575	Crub__Carubv10003789m	TRUE	TRUE	TRUE	FALSE	Other_topology	Other_topology	BS_scoreNA
3435	Athal__AT4G01650	Crub__Carubv10001585m	FALSE	TRUE	TRUE	TRUE	Other_topology	Other_topology	BS_scoreNA
3436	Athal__AT4G01660	Crub__Carubv10000471m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	81
3437	Athal__AT4G01700	Crub__Carubv10002987m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	94
3438	Athal__AT4G01810	Crub__Carubv10000190m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
3439	Athal__AT4G01870	Crub__Carubv10003625m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	97
3440	Athal__AT4G01895	Crub__Carubv10003854m	TRUE	TRUE	TRUE	TRUE	AB_topology	AB_topology	71
3441	Athal__AT4G01897	Crub__Carubv10002264m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	99
3442	Athal__AT4G01970	Crub__Carubv10000180m	TRUE	TRUE	TRUE	TRUE	AB_topology	AB_topology	47
3443	Athal__AT4G02090	Crub__Carubv10003810m	TRUE	TRUE	TRUE	FALSE	Other_topology	BC_topology	46
3444	Athal__AT4G02100	Crub__Carubv10000583m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	85
3445	Athal__AT4G02110	Crub__Carubv10000047m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	89
3446	Athal__AT4G02170	Crub__Carubv10002814m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	57
3447	Athal__AT4G02195	Crub__Carubv10001457m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	66
3448	Athal__AT4G02250	Crub__Carubv10002460m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	75
3449	Athal__AT4G02270	Crub__Carubv10003347m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	41
3450	Athal__AT4G02340	Crub__Carubv10001452m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	80
3451	Athal__AT4G02350	Crub__Carubv10000163m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
3452	Athal__AT4G02360	Crub__Carubv10002605m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	77
3453	Athal__AT4G02370	Crub__Carubv10002081m	TRUE	TRUE	TRUE	FALSE	AB_topology	AB_topology	58
3454	Athal__AT4G02485	Crub__Carubv10001917m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	85
3455	Athal__AT4G02530	Crub__Carubv10001932m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	94
3456	Athal__AT4G02580	Crub__Carubv10001779m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	83
3457	Athal__AT4G02610	Crub__Carubv10001676m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	99
3458	Athal__AT4G02630	Crub__Carubv10000789m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	65
3459	Athal__AT4G02670	Crub__Carubv10001008m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	86
3460	Athal__AT4G02715	Crub__Carubv10001987m	FALSE	TRUE	TRUE	TRUE	BC_topology	BC_topology	84
3461	Athal__AT4G02720	Crub__Carubv10001014m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	88
3462	Athal__AT4G02780	Crub__Carubv10003225m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
3463	Athal__AT4G02810	Crub__Carubv10003678m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
3464	Athal__AT4G02820	Crub__Carubv10000687m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	62
3465	Athal__AT4G02940	Crub__Carubv10000595m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	98
3466	Athal__AT4G03100	Crub__Carubv10000881m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	54
3467	Athal__AT4G03150	Crub__Carubv10002083m	TRUE	TRUE	FALSE	TRUE	BC_topology	BC_topology	88
3468	Athal__AT4G03190	Crub__Carubv10000550m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	99
3469	Athal__AT4G03210	Crub__Carubv10001618m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	86
3470	Athal__AT4G03220	Crub__Carubv10002879m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	77
3471	Athal__AT4G03240	Crub__Carubv10002050m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	94
3472	Athal__AT4G03270	Crub__Carubv10001575m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	55
3473	Athal__AT4G03290	Crub__Carubv10003659m	FALSE	TRUE	TRUE	TRUE	Other_topology	AC_topology	82
3474	Athal__AT4G03420	Crub__Carubv10001504m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	80
3475	Athal__AT4G03560	Crub__Carubv10000313m	TRUE	TRUE	TRUE	TRUE	AB_topology	AB_topology	66
3476	Athal__AT4G03620	Crub__Carubv10002840m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	69
3477	Athal__AT4G04350	Crub__Carubv10000148m	TRUE	TRUE	TRUE	FALSE	Other_topology	BC_topology	98
3478	Athal__AT4G04490	Crub__Carubv10002938m	TRUE	TRUE	TRUE	TRUE	AB_topology	AB_topology	85
3479	Athal__AT4G04510	Crub__Carubv10000409m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	98
3480	Athal__AT4G04630	Crub__Carubv10002087m	TRUE	TRUE	TRUE	FALSE	Other_topology	BC_topology	95
3481	Athal__AT4G04640	Crub__Carubv10003643m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	89
3482	Athal__AT4G04745	Crub__Carubv10003186m	TRUE	TRUE	TRUE	FALSE	Other_topology	BC_topology	97
3483	Athal__AT4G04790	Crub__Carubv10000215m	TRUE	TRUE	TRUE	FALSE	Other_topology	Other_topology	BS_scoreNA
3484	Athal__AT4G04930	Crub__Carubv10003072m	TRUE	TRUE	TRUE	FALSE	Other_topology	BC_topology	78
3485	Athal__AT4G04950	Crub__Carubv10000832m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	62
3486	Athal__AT4G04955	Crub__Carubv10003686m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	78
3487	Athal__AT4G04960	Crub__Carubv10000372m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	58
3488	Athal__AT4G04990	Crub__Carubv10001128m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	72
3489	Athal__AT4G05010	Crub__Carubv10002090m	FALSE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
3490	Athal__AT4G05100	Crub__Carubv10001366m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	98
3491	Athal__AT4G05150	Crub__Carubv10000961m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	86
3492	Athal__AT4G05220	Crub__Carubv10001886m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	67
3493	Athal__AT4G05410	Crub__Carubv10000775m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	63
3494	Athal__AT4G05530	Crub__Carubv10001785m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	97
3495	Athal__AT4G06744	Crub__Carubv10002650m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	95
3496	Athal__AT4G08250	Crub__Carubv10003692m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	96
3497	Athal__AT4G08290	Crub__Carubv10002538m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	56
3498	Athal__AT4G08300	Crub__Carubv10001177m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	97
3499	Athal__AT4G08530	Crub__Carubv10002421m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	81
3500	Athal__AT4G08540	Crub__Carubv10002519m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	91
3501	Athal__AT4G08550	Crub__Carubv10000392m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	91
3502	Athal__AT4G08685	Crub__Carubv10003061m	TRUE	TRUE	TRUE	FALSE	Other_topology	BC_topology	37
3503	Athal__AT4G08810	Crub__Carubv10000602m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	89
3504	Athal__AT4G08910	Crub__Carubv10001984m	TRUE	TRUE	TRUE	FALSE	Other_topology	BC_topology	95
3505	Athal__AT4G08940	Crub__Carubv10003446m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	83
3506	Athal__AT4G08960	Crub__Carubv10001116m	TRUE	TRUE	TRUE	FALSE	Other_topology	AC_topology	72
3507	Athal__AT4G09030	Crub__Carubv10002230m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	58
3508	Athal__AT4G09100	Crub__Carubv10003870m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	80
3509	Athal__AT4G09140	Crub__Carubv10000321m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	99
3510	Athal__AT4G09160	Crub__Carubv10000458m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	64
3511	Athal__AT4G09350	Crub__Carubv10001800m	TRUE	TRUE	TRUE	FALSE	Other_topology	BC_topology	91
3512	Athal__AT4G09530	Crub__Carubv10003007m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	36
3513	Athal__AT4G09560	Crub__Carubv10000777m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	52
3514	Athal__AT4G09650	Crub__Carubv10001038m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	37
3515	Athal__AT4G09730	Crub__Carubv10000464m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	53
3516	Athal__AT4G09750	Crub__Carubv10001461m	TRUE	TRUE	TRUE	FALSE	Other_topology	AC_topology	37
3517	Athal__AT4G09820	Crub__Carubv10002462m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	96
3518	Athal__AT4G09830	Crub__Carubv10002038m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	55
3519	Athal__AT4G10020	Crub__Carubv10003016m	FALSE	TRUE	TRUE	TRUE	BC_topology	BC_topology	78
3520	Athal__AT4G10050	Crub__Carubv10001304m	TRUE	TRUE	TRUE	TRUE	AB_topology	AB_topology	54
3521	Athal__AT4G10080	Crub__Carubv10001586m	TRUE	TRUE	TRUE	TRUE	AB_topology	AB_topology	56
3522	Athal__AT4G10240	Crub__Carubv10003360m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	45
3523	Athal__AT4G10250	Crub__Carubv10002455m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	74
3524	Athal__AT4G10260	Crub__Carubv10003144m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	35
3525	Athal__AT4G10330	Crub__Carubv10002250m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	80
3526	Athal__AT4G10340	Crub__Carubv10001659m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	85
3527	Athal__AT4G10350	Crub__Carubv10003879m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	96
3528	Athal__AT4G10500	Crub__Carubv10001301m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	96
3529	Athal__AT4G10600	Crub__Carubv10002908m	TRUE	TRUE	TRUE	FALSE	Other_topology	BC_topology	61
3530	Athal__AT4G10620	Crub__Carubv10000526m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	93
3531	Athal__AT4G10630	Crub__Carubv10003351m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	42
3532	Athal__AT4G10640	Crub__Carubv10002487m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
3533	Athal__AT4G10750	Crub__Carubv10003795m	TRUE	TRUE	TRUE	TRUE	AB_topology	AB_topology	40
3534	Athal__AT4G10760	Crub__Carubv10000363m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	65
3535	Athal__AT4G10850	Crub__Carubv10003485m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	95
3536	Athal__AT4G10950	Crub__Carubv10003218m	TRUE	TRUE	TRUE	TRUE	AB_topology	AB_topology	58
3537	Athal__AT4G11090	Crub__Carubv10002662m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	95
3538	Athal__AT4G11110	Crub__Carubv10000091m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
3539	Athal__AT4G11130	Crub__Carubv10000076m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	98
3540	Athal__AT4G11140	Crub__Carubv10001539m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	61
3541	Athal__AT4G11160	Crub__Carubv10000305m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	77
3542	Athal__AT4G11175	Crub__Carubv10002215m	TRUE	TRUE	TRUE	FALSE	Other_topology	BC_topology	34
3543	Athal__AT4G11220	Crub__Carubv10001704m	FALSE	TRUE	TRUE	TRUE	BC_topology	BC_topology	64
3544	Athal__AT4G11230	Crub__Carubv10003524m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	94
3545	Athal__AT4G11240	Crub__Carubv10003150m	TRUE	TRUE	TRUE	FALSE	Other_topology	AC_topology	71
3546	Athal__AT4G11290	Crub__Carubv10001445m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	96
3547	Athal__AT4G11330	Crub__Carubv10001195m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	70
3548	Athal__AT4G11560	Crub__Carubv10000551m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	61
3549	Athal__AT4G11610	Crub__Carubv10003526m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	64
3550	Athal__AT4G11650	Crub__Carubv10001823m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	70
3551	Athal__AT4G11655	Crub__Carubv10001954m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	32
3552	Athal__AT4G11660	Crub__Carubv10001204m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	76
3553	Athal__AT4G11680	Crub__Carubv10001135m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	56
3554	Athal__AT4G11740	Crub__Carubv10000484m	FALSE	TRUE	TRUE	TRUE	BC_topology	BC_topology	43
3555	Athal__AT4G11780	Crub__Carubv10003316m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
3556	Athal__AT4G11950	Crub__Carubv10001404m	TRUE	TRUE	TRUE	FALSE	Other_topology	BC_topology	92
3557	Athal__AT4G12000	Crub__Carubv10001502m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	40
3558	Athal__AT4G12070	Crub__Carubv10000629m	TRUE	TRUE	TRUE	TRUE	AB_topology	AB_topology	59
3559	Athal__AT4G12120	Crub__Carubv10000405m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
3560	Athal__AT4G12130	Crub__Carubv10001137m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	76
3561	Athal__AT4G12230	Crub__Carubv10001145m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	98
3562	Athal__AT4G12340	Crub__Carubv10002101m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
3563	Athal__AT4G12350	Crub__Carubv10003172m	TRUE	TRUE	TRUE	FALSE	Other_topology	BC_topology	40
3564	Athal__AT4G12410	Crub__Carubv10002934m	TRUE	TRUE	TRUE	FALSE	Other_topology	BC_topology	95
3565	Athal__AT4G12450	Crub__Carubv10002627m	TRUE	TRUE	TRUE	TRUE	AB_topology	AB_topology	49
3566	Athal__AT4G12530	Crub__Carubv10002592m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	56
3567	Athal__AT4G12540	Crub__Carubv10000957m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
3568	Athal__AT4G12800	Crub__Carubv10005700m	TRUE	TRUE	FALSE	TRUE	BC_topology	BC_topology	80
3569	Athal__AT4G12860	Crub__Carubv10007052m	TRUE	TRUE	TRUE	FALSE	Other_topology	Other_topology	BS_scoreNA
3570	Athal__AT4G12970	Crub__Carubv10005936m	FALSE	TRUE	TRUE	TRUE	BC_topology	BC_topology	77
3571	Athal__AT4G12980	Crub__Carubv10005017m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	75
3572	Athal__AT4G13070	Crub__Carubv10005242m	TRUE	TRUE	TRUE	TRUE	AB_topology	AB_topology	81
3573	Athal__AT4G13160	Crub__Carubv10005369m	TRUE	TRUE	TRUE	FALSE	AB_topology	AB_topology	35
3574	Athal__AT4G13190	Crub__Carubv10006563m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	99
3575	Athal__AT4G13195	Crub__Carubv10006079m	FALSE	TRUE	TRUE	TRUE	Other_topology	AB_topology	87
3576	Athal__AT4G13260	Crub__Carubv10004923m	TRUE	TRUE	TRUE	FALSE	Other_topology	BC_topology	100
3577	Athal__AT4G13270	Crub__Carubv10005713m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	34
3578	Athal__AT4G13560	Crub__Carubv10006461m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	50
3579	Athal__AT4G13580	Crub__Carubv10006390m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	86
3580	Athal__AT4G13600	Crub__Carubv10005790m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	77
3581	Athal__AT4G13620	Crub__Carubv10006710m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
3582	Athal__AT4G13690	Crub__Carubv10005594m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
3583	Athal__AT4G13750	Crub__Carubv10003960m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
3584	Athal__AT4G13840	Crub__Carubv10004904m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	86
3585	Athal__AT4G13950	Crub__Carubv10006063m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	62
3586	Athal__AT4G13970	Crub__Carubv10004191m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	62
3587	Athal__AT4G13980	Crub__Carubv10004729m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	87
3588	Athal__AT4G13990	Crub__Carubv10007051m	TRUE	TRUE	TRUE	TRUE	AB_topology	AB_topology	63
3589	Athal__AT4G14000	Crub__Carubv10005396m	FALSE	TRUE	TRUE	TRUE	Other_topology	AB_topology	45
3590	Athal__AT4G14050	Crub__Carubv10004398m	TRUE	TRUE	TRUE	TRUE	AB_topology	AB_topology	58
3591	Athal__AT4G14090	Crub__Carubv10007134m	TRUE	TRUE	TRUE	FALSE	Other_topology	BC_topology	100
3592	Athal__AT4G14110	Crub__Carubv10005782m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	95
3593	Athal__AT4G14170	Crub__Carubv10004721m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	77
3594	Athal__AT4G14190	Crub__Carubv10004636m	TRUE	TRUE	TRUE	TRUE	AB_topology	AB_topology	94
3595	Athal__AT4G14200	Crub__Carubv10004183m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	50
3596	Athal__AT4G14220	Crub__Carubv10007748m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	76
3597	Athal__AT4G14330	Crub__Carubv10004114m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	98
3598	Athal__AT4G14380	Crub__Carubv10005689m	TRUE	TRUE	TRUE	TRUE	AB_topology	AB_topology	70
3599	Athal__AT4G14420	Crub__Carubv10005926m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	89
3600	Athal__AT4G14440	Crub__Carubv10005626m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	96
3601	Athal__AT4G14450	Crub__Carubv10007627m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	94
3602	Athal__AT4G14455	Crub__Carubv10005995m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	68
3603	Athal__AT4G14465	Crub__Carubv10007306m	TRUE	TRUE	TRUE	FALSE	Other_topology	BC_topology	51
3604	Athal__AT4G14480	Crub__Carubv10004692m	TRUE	TRUE	TRUE	FALSE	Other_topology	BC_topology	96
3605	Athal__AT4G14510	Crub__Carubv10007170m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
3606	Athal__AT4G14550	Crub__Carubv10005662m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
3607	Athal__AT4G14580	Crub__Carubv10007586m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	59
3608	Athal__AT4G14650	Crub__Carubv10006859m	TRUE	TRUE	TRUE	FALSE	Other_topology	Other_topology	BS_scoreNA
3609	Athal__AT4G14730	Crub__Carubv10007653m	TRUE	TRUE	TRUE	FALSE	AB_topology	AB_topology	40
3610	Athal__AT4G14750	Crub__Carubv10004996m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	91
3611	Athal__AT4G14770	Crub__Carubv10007448m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	72
3612	Athal__AT4G14780	Crub__Carubv10006325m	TRUE	TRUE	TRUE	FALSE	Other_topology	AC_topology	42
3613	Athal__AT4G14815	Crub__Carubv10007074m	TRUE	TRUE	TRUE	FALSE	Other_topology	BC_topology	67
3614	Athal__AT4G14819	Crub__Carubv10006576m	TRUE	TRUE	TRUE	TRUE	AB_topology	AB_topology	66
3615	Athal__AT4G14850	Crub__Carubv10004282m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	97
3616	Athal__AT4G14860	Crub__Carubv10006932m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	56
3617	Athal__AT4G14870	Crub__Carubv10006658m	TRUE	TRUE	TRUE	FALSE	Other_topology	BC_topology	79
3618	Athal__AT4G14890	Crub__Carubv10007616m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	41
3619	Athal__AT4G14930	Crub__Carubv10005292m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	76
3620	Athal__AT4G14940	Crub__Carubv10004333m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	94
3621	Athal__AT4G15110	Crub__Carubv10006369m	TRUE	TRUE	TRUE	FALSE	Other_topology	BC_topology	48
3622	Athal__AT4G15130	Crub__Carubv10005379m	FALSE	TRUE	TRUE	TRUE	BC_topology	BC_topology	93
3623	Athal__AT4G15140	Crub__Carubv10007387m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	68
3624	Athal__AT4G15470	Crub__Carubv10005406m	TRUE	TRUE	TRUE	FALSE	Other_topology	BC_topology	97
3625	Athal__AT4G15520	Crub__Carubv10006545m	TRUE	TRUE	TRUE	TRUE	AB_topology	AB_topology	51
3626	Athal__AT4G15545	Crub__Carubv10006752m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	98
3627	Athal__AT4G15563	Crub__Carubv10005545m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	66
3628	Athal__AT4G15610	Crub__Carubv10005787m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	95
3629	Athal__AT4G15640	Crub__Carubv10007767m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
3630	Athal__AT4G15770	Crub__Carubv10007453m	TRUE	TRUE	TRUE	TRUE	AB_topology	AB_topology	56
3631	Athal__AT4G15780	Crub__Carubv10005687m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	76
3632	Athal__AT4G15800	Crub__Carubv10007476m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	65
3633	Athal__AT4G15840	Crub__Carubv10004128m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	100
3634	Athal__AT4G15880	Crub__Carubv10004645m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	96
3635	Athal__AT4G15890	Crub__Carubv10003997m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
3636	Athal__AT4G15910	Crub__Carubv10006078m	TRUE	TRUE	TRUE	FALSE	Other_topology	BC_topology	48
3637	Athal__AT4G15930	Crub__Carubv10006033m	FALSE	TRUE	TRUE	FALSE	Other_topology	Other_topology	BS_scoreNA
3638	Athal__AT4G15940	Crub__Carubv10005686m	FALSE	TRUE	TRUE	TRUE	BC_topology	BC_topology	77
3639	Athal__AT4G15990	Crub__Carubv10005934m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	84
3640	Athal__AT4G16024	Crub__Carubv10006020m	FALSE	TRUE	TRUE	FALSE	Other_topology	AC_topology	31
3641	Athal__AT4G16141	Crub__Carubv10005860m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	47
3642	Athal__AT4G16195	Crub__Carubv10006789m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	70
3643	Athal__AT4G16210	Crub__Carubv10005513m	FALSE	TRUE	TRUE	TRUE	Other_topology	AC_topology	72
3644	Athal__AT4G16260	Crub__Carubv10005163m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	82
3645	Athal__AT4G16270	Crub__Carubv10007253m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
3646	Athal__AT4G16340	Crub__Carubv10007699m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	45
3647	Athal__AT4G16370	Crub__Carubv10004230m	FALSE	TRUE	TRUE	TRUE	BC_topology	BC_topology	96
3648	Athal__AT4G16390	Crub__Carubv10007435m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	59
3649	Athal__AT4G16430	Crub__Carubv10007725m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	99
3650	Athal__AT4G16440	Crub__Carubv10007204m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
3651	Athal__AT4G16442	Crub__Carubv10005842m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	98
3652	Athal__AT4G16447	Crub__Carubv10007665m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	90
3653	Athal__AT4G16563	Crub__Carubv10004584m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	78
3654	Athal__AT4G16580	Crub__Carubv10004725m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	97
3655	Athal__AT4G16610	Crub__Carubv10005625m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	66
3656	Athal__AT4G16620	Crub__Carubv10006515m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	81
3657	Athal__AT4G16630	Crub__Carubv10007717m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	40
3658	Athal__AT4G16640	Crub__Carubv10005079m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	87
3659	Athal__AT4G16650	Crub__Carubv10004523m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
