Analysis,Order,Athal_seq,Crub_seq,Agroup_monophyly,Crubub_Cgrand_monophyly,Csat_monophyly,C_group_monophyly,Topology,Topology_loose,Bootstrap_Support,Scaffold,Start,Stop,Middle
Nuclear,3353,Athal__AT3G61510,Crub__Carubv10018840m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,5,12989995,12992239,12991117
Nuclear_RetDups,632,AtAT3G61530.2_AtAT3G61530.1,Cr10019398,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,51,5,12998276,12999849,12999062.5
Nuclear,3354,Athal__AT3G61540,Crub__Carubv10019438m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,56,5,13000021,13002377,13001199
Nuclear,3355,Athal__AT3G61560,Crub__Carubv10017909m,TRUE,TRUE,TRUE,TRUE,AC_topology,AC_topology,49,5,13007437,13009065,13008251
Nuclear_RetDups,147,AtAT3G61580,Cr10017244,TRUE,TRUE,TRUE,TRUE,AC_topology,AC_topology,72,5,13011919,13013620,13012769.5
Nuclear,3356,Athal__AT3G61610,Crub__Carubv10017661m,TRUE,TRUE,TRUE,TRUE,AB_topology,AB_topology,52,5,13031371,13034287,13032829
Nuclear,3357,Athal__AT3G61630,Crub__Carubv10017705m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,5,13037381,13038910,13038145.5
Nuclear,3358,Athal__AT3G61660,Crub__Carubv10019604m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,99,5,13052880,13053281,13053080.5
Nuclear,3359,Athal__AT3G61750,Crub__Carubv10017394m,TRUE,TRUE,TRUE,TRUE,AB_topology,AB_topology,43,5,13106026,13108221,13107123.5
Nuclear,3360,Athal__AT3G61770,Crub__Carubv10017759m,TRUE,TRUE,TRUE,TRUE,AB_topology,AB_topology,61,5,13113109,13114965,13114037
Nuclear,3361,Athal__AT3G61790,Crub__Carubv10019253m,TRUE,TRUE,TRUE,TRUE,AC_topology,AC_topology,77,5,13119600,13121375,13120487.5
Nuclear,3362,Athal__AT3G61800,Crub__Carubv10018527m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,5,13121576,13124746,13123161
Nuclear,3363,Athal__AT3G61840,Crub__Carubv10019540m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,98,5,13142662,13143207,13142934.5
Nuclear,3364,Athal__AT3G61870,Crub__Carubv10017829m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,70,5,13154496,13155662,13155079
Nuclear,3365,Athal__AT3G61890,Crub__Carubv10017952m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,79,5,13172249,13173728,13172988.5
Nuclear,3366,Athal__AT3G61900,Crub__Carubv10018241m,TRUE,TRUE,TRUE,FALSE,Other_topology,Other_topology,BS_scoreNA,5,13186754,13187371,13187062.5
Nuclear,3367,Athal__AT3G61930,Crub__Carubv10018821m,TRUE,TRUE,TRUE,TRUE,AB_topology,AB_topology,61,5,13201041,13201379,13201210
Nuclear,3368,Athal__AT3G61940,Crub__Carubv10019420m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,99,5,13203157,13204192,13203674.5
Nuclear,3369,Athal__AT3G61970,Crub__Carubv10017696m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,61,5,13217773,13219482,13218627.5
Nuclear,3370,Athal__AT3G61980,Crub__Carubv10019191m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,94,5,13222566,13222922,13222744
Nuclear,3371,Athal__AT3G62000,Crub__Carubv10019476m,TRUE,TRUE,TRUE,FALSE,Other_topology,BC_topology,87,5,13223622,13225336,13224479
Nuclear,3372,Athal__AT3G62070,Crub__Carubv10017959m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,58,5,13248656,13249692,13249174
Nuclear_RetDups,209,AtAT3G62100,Cr10018117,TRUE,TRUE,TRUE,TRUE,AC_topology,AC_topology,36,5,13261813,13262766,13262289.5
Nuclear,3373,Athal__AT3G62140,Crub__Carubv10018011m,FALSE,TRUE,TRUE,TRUE,BC_topology,BC_topology,97,5,13274787,13276414,13275600.5
Nuclear,3374,Athal__AT3G62180,Crub__Carubv10018690m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,5,13280510,13281166,13280838
Nuclear,3375,Athal__AT3G62240,Crub__Carubv10016703m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,5,13291520,13294926,13293223
Nuclear_RetDups,734,AtAT3G62270.1,Cr10016761,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,92,5,13301308,13304957,13303132.5
Nuclear,3376,Athal__AT3G62360,Crub__Carubv10018958m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,5,13338689,13346297,13342493
Nuclear,3377,Athal__AT3G62410,Crub__Carubv10019023m,TRUE,TRUE,TRUE,TRUE,AC_topology,AC_topology,59,5,13357030,13357425,13357227.5
Nuclear,3378,Athal__AT3G62450,Crub__Carubv10018431m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,65,5,13364496,13365033,13364764.5
Nuclear,3379,Athal__AT3G62600,Crub__Carubv10019587m,FALSE,TRUE,TRUE,TRUE,Other_topology,AB_topology,41,5,13389504,13391723,13390613.5
Nuclear,3380,Athal__AT3G62610,Crub__Carubv10019345m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,70,5,13393657,13395583,13394620
Nuclear,3381,Athal__AT3G62640,Crub__Carubv10019325m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,81,5,13403227,13403565,13403396
Nuclear,3382,Athal__AT3G62690,Crub__Carubv10018872m,TRUE,TRUE,TRUE,FALSE,Other_topology,Other_topology,BS_scoreNA,5,13435914,13436615,13436264.5
Nuclear,3383,Athal__AT3G62730,Crub__Carubv10018724m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,5,13454774,13456165,13455469.5
Nuclear,3384,Athal__AT3G62820,Crub__Carubv10018059m,TRUE,TRUE,TRUE,TRUE,AB_topology,AB_topology,72,5,13473394,13474340,13473867
Nuclear_RetDups,363,AtAT3G62860.1,Cr10017533,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,71,5,13481092,13484224,13482658
Nuclear,3385,Athal__AT3G62890,Crub__Carubv10018699m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,87,5,13487939,13489738,13488838.5
Nuclear,3386,Athal__AT3G62900,Crub__Carubv10016576m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,5,13487941,13497033,13492487
Nuclear,3387,Athal__AT3G62910,Crub__Carubv10017325m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,52,5,13500919,13503905,13502412
Nuclear,3388,Athal__AT3G62970,Crub__Carubv10017724m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,99,5,13514556,13517093,13515824.5
Nuclear,3389,Athal__AT3G62990,Crub__Carubv10018216m,TRUE,TRUE,TRUE,TRUE,AB_topology,AB_topology,84,5,13532660,13533202,13532931
Nuclear,3390,Athal__AT3G63010,Crub__Carubv10017514m,TRUE,TRUE,TRUE,TRUE,AB_topology,AB_topology,98,5,13540473,13542596,13541534.5
Nuclear,3391,Athal__AT3G63050,Crub__Carubv10018712m,TRUE,TRUE,TRUE,FALSE,Other_topology,BC_topology,95,5,13548497,13548904,13548700.5
Nuclear,3392,Athal__AT3G63090,Crub__Carubv10017376m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,74,5,13564829,13566566,13565697.5
Nuclear,3393,Athal__AT3G63120,Crub__Carubv10017991m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,86,5,13574912,13576551,13575731.5
Nuclear,3394,Athal__AT3G63200,Crub__Carubv10017442m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,98,5,13605269,13607053,13606161
Nuclear,3396,Athal__AT3G63440,Crub__Carubv10018610m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,5,13681599,13683597,13682598
Nuclear,3397,Athal__AT3G63470,Crub__Carubv10018754m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,5,13694411,13696568,13695489.5
Nuclear,3398,Athal__AT3G63540,Crub__Carubv10018869m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,99,5,13717311,13718006,13717658.5
Nuclear,4243,Athal__AT5G01790,Crub__Carubv10002028m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,63,6,13631,14586,14108.5
Nuclear,4242,Athal__AT5G01740,Crub__Carubv10002178m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,94,6,32264,33028,32646
Nuclear,4241,Athal__AT5G01730,Crub__Carubv10000074m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,6,37577,42607,40092
Nuclear,4240,Athal__AT5G01710,Crub__Carubv10003115m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,97,6,50915,52462,51688.5
Nuclear,4239,Athal__AT5G01690,Crub__Carubv10003249m,TRUE,TRUE,FALSE,FALSE,Other_topology,BC_topology,100,6,55958,58705,57331.5
Nuclear,4238,Athal__AT5G01640,Crub__Carubv10002469m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,74,6,70291,70965,70628
Nuclear_RetDups,755,AtAT5G01610.1,Cr10002110,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,97,6,80461,81832,81146.5
Nuclear,4237,Athal__AT5G01600,Crub__Carubv10001789m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,78,6,82887,85570,84228.5
Nuclear,4236,Athal__AT5G01590,Crub__Carubv10000709m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,99,6,85970,88563,87266.5
Nuclear,4235,Athal__AT5G01510,Crub__Carubv10000748m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,6,109362,113404,111383
Nuclear_RetDups,158,AtAT5G01460,Cr10000756,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,66,6,126291,130395,128343
Nuclear,4234,Athal__AT5G01420,Crub__Carubv10001146m,TRUE,TRUE,TRUE,TRUE,AC_topology,AC_topology,59,6,137513,138688,138100.5
Nuclear_RetDups,741,AtAT5G01390.4_AtAT5G01390.1,Cr10001436,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,53,6,151378,153430,152404
Nuclear,4233,Athal__AT5G01380,Crub__Carubv10001432m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,83,6,156466,158238,157352
Nuclear,4232,Athal__AT5G01370,Crub__Carubv10001046m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,90,6,159900,161606,160753
Nuclear,4231,Athal__AT5G01340,Crub__Carubv10001516m,TRUE,TRUE,TRUE,TRUE,AB_topology,AB_topology,65,6,169729,171614,170671.5
Nuclear,4230,Athal__AT5G01250,Crub__Carubv10001093m,TRUE,TRUE,TRUE,FALSE,Other_topology,BC_topology,100,6,225059,226497,225778
Nuclear,4229,Athal__AT5G01225,Crub__Carubv10002205m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,74,6,237190,238180,237685
Nuclear,4228,Athal__AT5G01220,Crub__Carubv10000742m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,69,6,242721,246072,244396.5
Nuclear,4227,Athal__AT5G01200,Crub__Carubv10001741m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,6,258836,260139,259487.5
Nuclear,4226,Athal__AT5G01170,Crub__Carubv10000597m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,95,6,270720,273644,272182
Nuclear,4225,Athal__AT5G01160,Crub__Carubv10001245m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,6,275835,277697,276766
Nuclear,4224,Athal__AT5G01100,Crub__Carubv10000446m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,97,6,290699,294127,292413
Nuclear,4223,Athal__AT5G01090,Crub__Carubv10001288m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,6,294295,295840,295067.5
Nuclear,4222,Athal__AT5G01075,Crub__Carubv10002375m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,44,6,302264,302899,302581.5
Nuclear,4250,Athal__AT5G02010,Crub__Carubv10000622m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,6,325196,328003,326599.5
Nuclear,4251,Athal__AT5G02030,Crub__Carubv10000448m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,99,6,336260,340528,338394
Nuclear,4252,Athal__AT5G02070,Crub__Carubv10003558m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,99,6,348356,350775,349565.5
Nuclear,4253,Athal__AT5G02110,Crub__Carubv10002925m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,77,6,358244,359916,359080
Nuclear,4254,Athal__AT5G02140,Crub__Carubv10003562m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,96,6,364177,365260,364718.5
Nuclear,4255,Athal__AT5G02190,Crub__Carubv10000953m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,78,6,378967,380791,379879
Nuclear,4256,Athal__AT5G02250,Crub__Carubv10002465m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,99,6,401562,405585,403573.5
Nuclear,4257,Athal__AT5G02260,Crub__Carubv10001761m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,83,6,409806,413281,411543.5
Nuclear,4258,Athal__AT5G02370,Crub__Carubv10003495m,FALSE,TRUE,TRUE,TRUE,BC_topology,BC_topology,90,6,438682,441884,440283
Nuclear,4259,Athal__AT5G02400,Crub__Carubv10000370m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,6,448947,451429,450188
Nuclear,4260,Athal__AT5G02410,Crub__Carubv10000761m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,6,452442,455100,453771
Nuclear,4261,Athal__AT5G02440,Crub__Carubv10002109m,TRUE,TRUE,TRUE,TRUE,AB_topology,AB_topology,55,6,467755,469582,468668.5
Nuclear,4262,Athal__AT5G02460,Crub__Carubv10001121m,TRUE,TRUE,TRUE,TRUE,AC_topology,AC_topology,77,6,476134,477817,476975.5
Nuclear,4263,Athal__AT5G02480,Crub__Carubv10000752m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,83,6,486656,489101,487878.5
Nuclear,4264,Athal__AT5G02520,Crub__Carubv10002766m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,6,502100,505034,503567
Nuclear,4265,Athal__AT5G02580,Crub__Carubv10002347m,FALSE,TRUE,TRUE,FALSE,Other_topology,BC_topology,64,6,523354,523918,523636
Nuclear,4266,Athal__AT5G02590,Crub__Carubv10001425m,TRUE,TRUE,TRUE,TRUE,AB_topology,AB_topology,57,6,526419,527597,527008
Nuclear,4267,Athal__AT5G02640,Crub__Carubv10002150m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,56,6,540663,541329,540996
Nuclear,4268,Athal__AT5G02730,Crub__Carubv10002025m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,6,546324,547208,546766
Nuclear,4269,Athal__AT5G02750,Crub__Carubv10001588m,TRUE,TRUE,TRUE,TRUE,AB_topology,AB_topology,55,6,551070,552150,551610
Nuclear,4270,Athal__AT5G02800,Crub__Carubv10001173m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,92,6,578457,580910,579683.5
Nuclear,4271,Athal__AT5G02820,Crub__Carubv10001024m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,69,6,586295,589033,587664
Nuclear,4272,Athal__AT5G02850,Crub__Carubv10001011m,TRUE,TRUE,TRUE,FALSE,Other_topology,BC_topology,100,6,597069,598752,597910.5
Nuclear,4273,Athal__AT5G02890,Crub__Carubv10001270m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,98,6,622149,623803,622976
Nuclear_RetDups,536,AtAT5G02960.1,Cr10002234,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,30,6,641601,642840,642220.5
Nuclear,4274,Athal__AT5G03050,Crub__Carubv10002221m,TRUE,TRUE,TRUE,FALSE,Other_topology,BC_topology,73,6,662289,663725,663007
Nuclear,4275,Athal__AT5G03120,Crub__Carubv10003024m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,79,6,696709,697045,696877
Nuclear,4276,Athal__AT5G03140,Crub__Carubv10003045m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,6,699597,701729,700663
Nuclear,4277,Athal__AT5G03150,Crub__Carubv10000736m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,99,6,706588,710041,708314.5
Nuclear,4278,Athal__AT5G03160,Crub__Carubv10000846m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,83,6,711613,714483,713048
Nuclear,4279,Athal__AT5G03230,Crub__Carubv10002114m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,71,6,731727,733016,732371.5
Nuclear,4280,Athal__AT5G03260,Crub__Carubv10000520m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,69,6,738813,743265,741039
Nuclear,4281,Athal__AT5G03310,Crub__Carubv10003712m,FALSE,TRUE,TRUE,FALSE,Other_topology,Other_topology,BS_scoreNA,6,764311,764655,764483
Nuclear,4282,Athal__AT5G03320,Crub__Carubv10001049m,TRUE,TRUE,TRUE,FALSE,AB_topology,AB_topology,40,6,768392,770810,769601
Nuclear,4283,Athal__AT5G03455,Crub__Carubv10003047m,TRUE,TRUE,TRUE,FALSE,Other_topology,Other_topology,BS_scoreNA,6,817379,818662,818020.5
Nuclear,4284,Athal__AT5G03555,Crub__Carubv10003714m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,6,847052,848803,847927.5
Nuclear,4285,Athal__AT5G03580,Crub__Carubv10002470m,FALSE,TRUE,TRUE,FALSE,Other_topology,BC_topology,56,6,855513,855998,855755.5
Nuclear,4286,Athal__AT5G03610,Crub__Carubv10001271m,TRUE,TRUE,TRUE,TRUE,AC_topology,AC_topology,88,6,879269,882623,880946
Nuclear,4287,Athal__AT5G03640,Crub__Carubv10000159m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,6,891091,894840,892965.5
Nuclear,4288,Athal__AT5G03660,Crub__Carubv10002097m,FALSE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,6,902199,904382,903290.5
Nuclear,4289,Athal__AT5G03670,Crub__Carubv10000706m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,6,911134,914241,912687.5
Nuclear,4290,Athal__AT5G03680,Crub__Carubv10000532m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,80,6,921901,925130,923515.5
Nuclear,4291,Athal__AT5G03700,Crub__Carubv10002415m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,81,6,930840,932288,931564
Nuclear,4292,Athal__AT5G03760,Crub__Carubv10000681m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,83,6,954021,959055,956538
Nuclear,4293,Athal__AT5G03780,Crub__Carubv10000776m,TRUE,TRUE,TRUE,TRUE,AC_topology,AC_topology,51,6,967891,970020,968955.5
Nuclear,4294,Athal__AT5G03795,Crub__Carubv10000598m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,93,6,991661,994673,993167
Nuclear,4295,Athal__AT5G03870,Crub__Carubv10001143m,TRUE,TRUE,TRUE,TRUE,AB_topology,AB_topology,78,6,1030368,1031746,1031057
Nuclear,4296,Athal__AT5G03880,Crub__Carubv10001359m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,96,6,1033335,1036267,1034801
Nuclear,4297,Athal__AT5G03910,Crub__Carubv10000791m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,98,6,1046601,1051217,1048909
Nuclear,4298,Athal__AT5G03990,Crub__Carubv10001427m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,6,1065012,1067211,1066111.5
Nuclear,4299,Athal__AT5G04020,Crub__Carubv10000032m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,98,6,1071442,1076629,1074035.5
Nuclear,4300,Athal__AT5G04030,Crub__Carubv10003137m,FALSE,TRUE,TRUE,FALSE,Other_topology,BC_topology,99,6,1079208,1079465,1079336.5
Nuclear_RetDups,374,AtAT5G04060.1,Cr10001017,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,95,6,1091191,1094137,1092664
Nuclear,4301,Athal__AT5G04120,Crub__Carubv10002677m,TRUE,TRUE,TRUE,FALSE,Other_topology,BC_topology,99,6,1111420,1112982,1112201
Nuclear_RetDups,511,AtAT5G04130.2_AtAT5G04130.1,Cr10000301,TRUE,TRUE,TRUE,FALSE,Other_topology,BC_topology,100,6,1113283,1119572,1116427.5
Nuclear,4302,Athal__AT5G04150,Crub__Carubv10001734m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,96,6,1129864,1131041,1130452.5
Nuclear_RetDups,159,AtAT5G04160,Cr10001004,TRUE,TRUE,TRUE,FALSE,Other_topology,BC_topology,39,6,1135751,1138745,1137248
Nuclear,4303,Athal__AT5G04180,Crub__Carubv10003788m,TRUE,TRUE,TRUE,FALSE,Other_topology,BC_topology,74,6,1140805,1142340,1141572.5
Nuclear,4304,Athal__AT5G04190,Crub__Carubv10001066m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,98,6,1143488,1144959,1144223.5
Nuclear,4305,Athal__AT5G04200,Crub__Carubv10001449m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,93,6,1145719,1146888,1146303.5
Nuclear,4306,Athal__AT5G04220,Crub__Carubv10003794m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,82,6,1152404,1155335,1153869.5
Nuclear,4307,Athal__AT5G04340,Crub__Carubv10001868m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,99,6,1201757,1202848,1202302.5
Nuclear,4308,Athal__AT5G04360,Crub__Carubv10000153m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,6,1206522,1213458,1209990
Nuclear_RetDups,478,AtAT5G04410.1,Cr10003768,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,84,6,1223461,1228662,1226061.5
Nuclear,4309,Athal__AT5G04440,Crub__Carubv10001769m,TRUE,TRUE,TRUE,FALSE,Other_topology,BC_topology,93,6,1237308,1239431,1238369.5
Nuclear,4310,Athal__AT5G04490,Crub__Carubv10001540m,TRUE,TRUE,TRUE,FALSE,Other_topology,BC_topology,65,6,1261835,1263455,1262645
Nuclear_RetDups,789,AtAT5G04510.1_AtAT5G04510.2,Cr10000799,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,99,6,1269875,1274283,1272079
Nuclear,4311,Athal__AT5G04520,Crub__Carubv10001615m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,88,6,1271952,1274283,1273117.5
Nuclear,4312,Athal__AT5G04530,Crub__Carubv10000897m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,6,1275406,1276800,1276103
Nuclear_RetDups,162,AtAT5G04540,Cr10000224,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,98,6,1279356,1285525,1282440.5
Nuclear,4313,Athal__AT5G04600,Crub__Carubv10001924m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,92,6,1307265,1310543,1308904
Nuclear,4314,Athal__AT5G04610,Crub__Carubv10003731m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,91,6,1309199,1310518,1309858.5
Nuclear,4315,Athal__AT5G04670,Crub__Carubv10000280m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,82,6,1318218,1323980,1321099
Nuclear,4316,Athal__AT5G04710,Crub__Carubv10000697m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,96,6,1332133,1335456,1333794.5
Nuclear,4317,Athal__AT5G04740,Crub__Carubv10001570m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,30,6,1343894,1346950,1345422
Nuclear,4318,Athal__AT5G04760,Crub__Carubv10003623m,FALSE,TRUE,TRUE,TRUE,BC_topology,BC_topology,99,6,1349051,1349847,1349449
Nuclear_RetDups,276,AtAT5G04770,Cr10000547,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,6,1354072,1357511,1355791.5
Nuclear,4319,Athal__AT5G04780,Crub__Carubv10003235m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,99,6,1359997,1361883,1360940
Nuclear,4320,Athal__AT5G04810,Crub__Carubv10003679m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,6,1363424,1367252,1365338
Nuclear,4321,Athal__AT5G04820,Crub__Carubv10001511m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,48,6,1372842,1373984,1373413
Nuclear,4322,Athal__AT5G04850,Crub__Carubv10001863m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,67,6,1389712,1391666,1390689
Nuclear,4323,Athal__AT5G04860,Crub__Carubv10000272m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,87,6,1392014,1395285,1393649.5
Nuclear,4324,Athal__AT5G04885,Crub__Carubv10000396m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,80,6,1408150,1412396,1410273
Nuclear,4325,Athal__AT5G04890,Crub__Carubv10001237m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,58,6,1412616,1413995,1413305.5
Nuclear,4326,Athal__AT5G04895,Crub__Carubv10000077m,TRUE,TRUE,TRUE,TRUE,AC_topology,AC_topology,41,6,1414312,1420504,1417408
Nuclear,4327,Athal__AT5G04930,Crub__Carubv10003062m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,55,6,1432680,1436769,1434724.5
Nuclear,4328,Athal__AT5G04960,Crub__Carubv10003572m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,82,6,1450844,1452677,1451760.5
Nuclear_RetDups,277,AtAT5G04970,Cr10003696,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,91,6,1453094,1456216,1454655
Nuclear,4329,Athal__AT5G04990,Crub__Carubv10000878m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,71,6,1460654,1463189,1461921.5
Nuclear,4330,Athal__AT5G05070,Crub__Carubv10003828m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,59,6,1477582,1479240,1478411
Nuclear,4331,Athal__AT5G05090,Crub__Carubv10003130m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,52,6,1484883,1485692,1485287.5
Nuclear,4332,Athal__AT5G05120,Crub__Carubv10003685m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,90,6,1491631,1492173,1491902
Nuclear,4333,Athal__AT5G05130,Crub__Carubv10000214m,TRUE,TRUE,TRUE,FALSE,Other_topology,Other_topology,BS_scoreNA,6,1492431,1495440,1493935.5
Nuclear,4334,Athal__AT5G05150,Crub__Carubv10002776m,TRUE,TRUE,TRUE,TRUE,AC_topology,AC_topology,51,6,1502663,1504861,1503762
Nuclear,4335,Athal__AT5G05160,Crub__Carubv10002657m,TRUE,TRUE,TRUE,TRUE,BC_topology,BC_topology,100,6,1506820,1508821,1507820.5
Nuclear,4336,Athal__AT5G05200,Crub__Carubv10000658m,TRUE,TRUE,TRUE,FALSE,Other_topology,BC_topology,100,6,1520730,1526980,1523855
